unit_price,customer_phone,category,order_id,product_name,source_file,unit_cost,order_date,profit,discount_pct,quantity,total_price
46.18560979267237,15922,US,2202,Private Paris (Private #10),retailhive_10k.csv,27.711365875603423,2022-03-09,,,3,138.5568293780171
29.17251456647989,13440,Europe,2203,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,retailhive_10k.csv,17.503508739887934,2022-03-17,,,3,87.51754369943967
12.240068385050344,39664,US,2204,Untitled Collection: Sabbath Poems 2014,retailhive_10k.csv,7.344041031030207,2020-06-16,,,2,24.480136770100685
17.871040810079762,45394,US,2205,"Pop Gun War, Volume 1: Gift",retailhive_10k.csv,10.722624486047858,2023-04-15,,,1,17.871040810079762
58.24348990831269,44455,Europe,2206,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),retailhive_10k.csv,34.94609394498761,2020-07-28,,,2,116.48697981662538
16.542854584182983,46829,Asia,2207,On a Midnight Clear,retailhive_10k.csv,9.92571275050979,2024-07-31,,,3,49.62856375254895
47.99947619409262,10763,US,2208,Soumission,retailhive_10k.csv,28.799685716455574,2022-10-18,,,1,47.99947619409262
14.751577698502064,20549,Asia,2209,Set Me Free,retailhive_10k.csv,8.850946619101238,2024-08-10,,,3,44.2547330955062
13.039332798952431,34749,US,2210,Princess Between Worlds (Wide-Awake Princess #5),retailhive_10k.csv,7.823599679371458,2020-02-02,,,5,65.19666399476216
15.914759633184268,25316,US,2211,Untitled Collection: Sabbath Poems 2014,retailhive_10k.csv,9.54885577991056,2022-05-30,,,4,63.65903853273707
51.63881425725448,11740,Europe,2212,Wall and Piece,retailhive_10k.csv,30.983288554352686,2025-04-18,,,5,258.1940712862724
21.27071005489186,20102,Europe,2213,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,retailhive_10k.csv,12.762426032935116,2023-06-14,,,3,63.81213016467558
17.758008710969968,37772,Europe,2214,Reskilling America: Learning to Labor in the Twenty-First Century,retailhive_10k.csv,10.65480522658198,2022-10-17,,,4,71.03203484387987
18.308632168613038,21107,Asia,2215,"Pop Gun War, Volume 1: Gift",retailhive_10k.csv,10.985179301167822,2020-04-18,,,4,73.23452867445214
54.67451392729972,28181,Asia,2216,Soumission,retailhive_10k.csv,32.804708356379834,2022-10-14,,,5,273.3725696364986
16.864071604012594,48787,Europe,2217,"Pop Gun War, Volume 1: Gift",retailhive_10k.csv,10.118442962407556,2020-04-04,,,3,50.59221481203778
41.6689894086924,11715,Europe,2218,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,retailhive_10k.csv,25.001393645215437,2019-11-23,,,2,83.3379788173848
20.090367509485183,27371,Asia,2219,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,retailhive_10k.csv,12.05422050569111,2023-03-19,,,3,60.27110252845555
20.74067691982004,36388,Europe,2220,Chase Me (Paris Nights #2),retailhive_10k.csv,12.444406151892023,2019-08-27,,,2,41.48135383964007
49.57725941224273,26567,US,2221,Sharp Objects,retailhive_10k.csv,29.746355647345638,2020-04-04,,,4,198.30903764897093
36.96648747007536,42568,Europe,2222,The Dirty Little Secrets of Getting Your Dream Job,retailhive_10k.csv,22.179892482045215,2025-08-04,,,3,110.89946241022608
35.68092442229673,32800,Europe,2223,Black Dust,retailhive_10k.csv,21.408554653378037,2023-12-27,,,4,142.7236976891869
44.57000768032205,46942,US,2224,How Music Works,retailhive_10k.csv,26.74200460819323,2023-08-17,,,2,89.1400153606441
48.74243918206477,27328,US,2225,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",retailhive_10k.csv,29.24546350923886,2021-06-02,,,5,243.71219591032383
22.8800991833641,46483,Europe,2226,Shakespeare's Sonnets,retailhive_10k.csv,13.72805951001846,2019-02-14,,,5,114.40049591682047
14.401303925727603,31891,Asia,2227,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",retailhive_10k.csv,8.640782355436562,2019-08-13,,,5,72.00651962863803
54.502714989666686,47900,Asia,2228,Behind Closed Doors,retailhive_10k.csv,32.70162899380001,2025-12-09,,,1,54.502714989666686
49.20030851869584,12100,Asia,2229,Without Borders (Wanderlove #1),retailhive_10k.csv,29.520185111217504,2025-01-25,,,1,49.20030851869584
21.67728947492916,15440,US,2230,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),retailhive_10k.csv,13.006373684957497,2024-12-24,,,2,43.35457894985832
13.066491273764798,43972,US,2231,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",retailhive_10k.csv,7.8398947642588785,2023-10-04,,,1,13.066491273764798
52.08490380972352,22665,Asia,2232,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",retailhive_10k.csv,31.25094228583411,2022-05-10,,,4,208.33961523889403
53.95495783025431,22180,Asia,2233,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",retailhive_10k.csv,32.37297469815258,2025-03-07,,,4,215.81983132101723
41.10183782301159,32386,Asia,2234,"Layered: Baking, Building, and Styling Spectacular Cakes",retailhive_10k.csv,24.661102693806956,2021-12-03,,,4,164.40735129204634
43.69677245527129,23962,Europe,2235,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",retailhive_10k.csv,26.218063473162772,2025-09-08,,,4,174.78708982108515
35.36306096187487,47184,Asia,2236,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",retailhive_10k.csv,21.217836577124924,2023-01-24,,,2,70.72612192374974
36.30212840590978,11731,US,2237,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",retailhive_10k.csv,21.781277043545867,2019-03-19,,,4,145.2085136236391
52.79190202800391,30296,Asia,2238,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),retailhive_10k.csv,31.675141216802345,2019-10-05,,,4,211.16760811201564
21.85950823539393,15070,Europe,2239,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,retailhive_10k.csv,13.115704941236357,2023-01-03,,,3,65.5785247061818
45.826552485428,36399,Europe,2240,The Secret of Dreadwillow Carse,retailhive_10k.csv,27.4959314912568,2019-09-14,,,3,137.47965745628397
52.09450623141544,30234,Europe,2241,The Past Never Ends,retailhive_10k.csv,31.25670373884926,2021-02-01,,,2,104.18901246283087
17.255348028299924,10419,US,2242,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",retailhive_10k.csv,10.353208816979954,2024-09-05,,,4,69.0213921131997
18.83858155600912,20860,Asia,2243,This One Summer,retailhive_10k.csv,11.303148933605472,2025-12-21,,,1,18.83858155600912
39.15078569393584,19079,US,2244,Security,retailhive_10k.csv,23.4904714163615,2022-02-25,,,3,117.45235708180752
17.066685667613907,28834,Asia,2245,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",retailhive_10k.csv,10.240011400568344,2019-07-13,,,1,17.066685667613907
13.939870624378992,11807,US,2246,Obsidian (Lux #1),retailhive_10k.csv,8.363922374627395,2024-05-08,,,3,41.81961187313698
26.64452812214024,19418,Asia,2247,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,retailhive_10k.csv,15.986716873284143,2021-11-24,,,5,133.22264061070118
34.79041014167477,23826,US,2248,My Paris Kitchen: Recipes and Stories,retailhive_10k.csv,20.87424608500486,2021-11-06,,,4,139.16164056669908
27.20310951092826,12635,Europe,2249,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,retailhive_10k.csv,16.321865706556956,2025-02-12,,,5,136.0155475546413
21.189892657422213,46496,Europe,2250,Maude (1883-1993):She Grew Up with the country,retailhive_10k.csv,12.713935594453327,2019-04-08,,,5,105.94946328711106
54.81034420175034,31195,Asia,2251,Soumission,retailhive_10k.csv,32.886206521050205,2020-05-26,,,5,274.0517210087517
52.15227880062263,39067,US,2252,Sharp Objects,retailhive_10k.csv,31.291367280373578,2021-12-17,,,5,260.76139400311314
57.54932178809576,28014,US,2253,Masks and Shadows,retailhive_10k.csv,34.52959307285745,2019-03-31,,,3,172.64796536428727
57.4401535138069,37587,Asia,2254,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",retailhive_10k.csv,34.464092108284134,2022-05-12,,,3,172.3204605414207
36.759139160353946,24133,Asia,2255,Without Borders (Wanderlove #1),retailhive_10k.csv,22.055483496212368,2022-10-28,,,4,147.0365566414158
27.689296792784912,19648,Europe,2256,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,retailhive_10k.csv,16.613578075670947,2019-10-17,,,2,55.378593585569824
48.15957476035121,36629,Asia,2257,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",retailhive_10k.csv,28.895744856210726,2025-11-20,,,2,96.31914952070242
50.55489684245745,30320,Europe,2258,"Saga, Volume 5 (Saga (Collected Editions) #5)",retailhive_10k.csv,30.33293810547447,2024-10-27,,,5,252.7744842122873
41.25018463950121,48718,Europe,2259,Join,retailhive_10k.csv,24.750110783700723,2021-01-02,,,5,206.25092319750604
34.05279999180058,40425,Asia,2260,When We Collided,retailhive_10k.csv,20.431679995080348,2019-11-10,,,1,34.05279999180058
19.17175286070805,47691,US,2261,Maude (1883-1993):She Grew Up with the country,retailhive_10k.csv,11.50305171642483,2019-12-31,,,5,95.85876430354026
20.95057330276209,19888,Asia,2262,The Torch Is Passed: A Harding Family Story,retailhive_10k.csv,12.570343981657254,2019-05-18,,,4,83.80229321104838
56.63555640364285,36984,US,2263,Behind Closed Doors,retailhive_10k.csv,33.98133384218571,2019-07-01,,,3,169.90666921092856
62.997757464711455,17802,Europe,2264,The Electric Pencil: Drawings from Inside State Hospital No. 3,retailhive_10k.csv,37.79865447882687,2023-01-09,,,4,251.99102985884585
26.103034505921,29366,Asia,2265,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",retailhive_10k.csv,15.661820703552598,2023-06-30,,,4,104.412138023684
45.46866204359004,45046,Asia,2266,Behind Closed Doors,retailhive_10k.csv,27.28119722615402,2020-10-13,,,3,136.40598613077012
18.2074123141358,38038,Asia,2267,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,retailhive_10k.csv,10.92444738848148,2024-05-28,,,3,54.6222369424074
49.44113477385734,14875,Europe,2268,Libertarianism for Beginners,retailhive_10k.csv,29.664680864314406,2021-04-17,,,5,247.20567386928676
54.801926752647766,12125,Asia,2269,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",retailhive_10k.csv,32.88115605158866,2025-07-11,,,4,219.20770701059104
66.44351362302405,46443,US,2270,The Secret of Dreadwillow Carse,retailhive_10k.csv,39.866108173814425,2022-09-11,,,2,132.8870272460481
21.797908609976588,17629,Asia,2271,"Pop Gun War, Volume 1: Gift",retailhive_10k.csv,13.078745165985952,2025-01-21,,,4,87.19163443990635
15.243987122079702,32407,Europe,2272,"Starving Hearts (Triangular Trade Trilogy, #1)",retailhive_10k.csv,9.146392273247821,2025-06-29,,,2,30.487974244159403
22.05501773613134,39019,Europe,2273,This One Summer,retailhive_10k.csv,13.233010641678804,2025-08-31,,,5,110.2750886806567
22.114722102608784,19476,Europe,2274,The Torch Is Passed: A Harding Family Story,retailhive_10k.csv,13.26883326156527,2024-11-28,,,2,44.22944420521757
39.4988117681708,21262,Asia,2275,My Paris Kitchen: Recipes and Stories,retailhive_10k.csv,23.69928706090248,2025-07-09,,,4,157.99524707268318
25.87133493882115,38874,Europe,2276,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,retailhive_10k.csv,15.522800963292688,2020-04-14,,,1,25.87133493882115
22.239854014868968,28530,Europe,2277,"Saga, Volume 6 (Saga (Collected Editions) #6)",retailhive_10k.csv,13.34391240892138,2020-08-10,,,4,88.95941605947587
46.45816432163308,14203,Europe,2278,Sharp Objects,retailhive_10k.csv,27.874898592979847,2019-09-15,,,3,139.37449296489922
11.097271017593416,46671,US,2279,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",retailhive_10k.csv,6.65836261055605,2023-10-18,,,1,11.097271017593416
23.999517027823792,40309,Asia,2280,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",retailhive_10k.csv,14.399710216694276,2021-12-29,,,3,71.99855108347137
15.601772224923591,15447,Asia,2281,Unicorn Tracks,retailhive_10k.csv,9.361063334954155,2021-12-15,,,1,15.601772224923591
47.52772096681914,33314,Europe,2282,Aladdin and His Wonderful Lamp,retailhive_10k.csv,28.516632580091482,2020-02-11,,,4,190.11088386727656
45.5267927460874,19987,Europe,2283,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),retailhive_10k.csv,27.31607564765244,2020-09-30,,,2,91.0535854921748
20.734365677619884,44645,Europe,2284,The Torch Is Passed: A Harding Family Story,retailhive_10k.csv,12.44061940657193,2025-02-16,,,2,41.46873135523977
19.5054193940739,15897,US,2285,Unicorn Tracks,retailhive_10k.csv,11.70325163644434,2022-01-03,,,2,39.0108387881478
30.590930506676287,31456,Asia,2286,The Nameless City (The Nameless City #1),retailhive_10k.csv,18.35455830400577,2022-10-15,,,1,30.590930506676287
65.99237937485547,10675,US,2287,The Death of Humanity: and the Case for Life,retailhive_10k.csv,39.595427624913285,2022-10-12,,,3,197.9771381245664
15.262365670894363,27066,Europe,2288,Sophie's World,retailhive_10k.csv,9.157419402536618,2025-07-27,,,4,61.04946268357745
22.54668261615072,18767,US,2289,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,retailhive_10k.csv,13.52800956969043,2020-10-21,,,3,67.64004784845216
28.597962143286317,33088,Asia,2290,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",retailhive_10k.csv,17.15877728597179,2022-02-04,,,4,114.39184857314524
16.915528979519607,36397,US,2291,Untitled Collection: Sabbath Poems 2014,retailhive_10k.csv,10.149317387711763,2019-07-05,,,1,16.915528979519607
15.29375456732054,27015,US,2292,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),retailhive_10k.csv,9.176252740392323,2024-11-12,,,5,76.46877283660271
29.87969763906163,31352,US,2293,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,retailhive_10k.csv,17.927818583436977,2019-01-12,,,2,59.75939527812326
33.015389961396615,28001,Asia,2294,The Bear and the Piano,retailhive_10k.csv,19.80923397683797,2019-03-14,,,4,132.06155984558646
44.17847725358013,17356,Europe,2295,Sharp Objects,retailhive_10k.csv,26.507086352148075,2021-04-24,,,5,220.89238626790063
28.17745455299171,30032,US,2296,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,retailhive_10k.csv,16.906472731795024,2022-04-14,,,1,28.17745455299171
32.465810146298445,27308,US,2297,The Bear and the Piano,retailhive_10k.csv,19.479486087779065,2024-04-16,,,2,64.93162029259689
43.181325348118285,25565,Europe,2298,Without Borders (Wanderlove #1),retailhive_10k.csv,25.90879520887097,2020-03-06,,,3,129.54397604435485
9.638832707802592,49005,Europe,2299,Patience,retailhive_10k.csv,5.783299624681555,2025-11-11,,,4,38.55533083121037
37.37532584545482,22692,US,2300,The Nameless City (The Nameless City #1),retailhive_10k.csv,22.42519550727289,2020-08-12,,,2,74.75065169090963
15.366491713739718,17622,Asia,2301,In Her Wake,retailhive_10k.csv,9.21989502824383,2024-03-10,,,5,76.83245856869858
44.73998207709665,43915,Europe,2302,Soumission,retailhive_10k.csv,26.843989246257987,2023-01-26,,,4,178.9599283083866
36.59142998576398,49139,Europe,2303,Penny Maybe,retailhive_10k.csv,21.954857991458386,2021-05-06,,,3,109.77428995729194
41.25082997439161,21333,US,2304,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",retailhive_10k.csv,24.750497984634965,2024-08-14,,,2,82.50165994878321
37.38772449648403,42756,Europe,2305,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",retailhive_10k.csv,22.432634697890418,2019-08-07,,,2,74.77544899296807
36.40787468775447,31573,US,2306,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",retailhive_10k.csv,21.844724812652682,2025-03-03,,,4,145.63149875101786
14.874967482733704,49985,Europe,2307,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),retailhive_10k.csv,8.924980489640221,2023-01-23,,,3,44.62490244820111
40.425203680161786,16241,Europe,2308,Rip it Up and Start Again,retailhive_10k.csv,24.25512220809707,2025-06-19,,,3,121.27561104048536
50.12536010976358,32567,Europe,2309,The Black Maria,retailhive_10k.csv,30.075216065858143,2025-10-23,,,4,200.5014404390543
46.02517153073156,46884,Asia,2310,Private Paris (Private #10),retailhive_10k.csv,27.615102918438936,2019-06-08,,,4,184.10068612292625
49.6198639845014,24638,Asia,2311,The Secret of Dreadwillow Carse,retailhive_10k.csv,29.77191839070084,2025-06-19,,,2,99.2397279690028
47.15751462660846,28743,Asia,2312,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,retailhive_10k.csv,28.294508775965074,2023-10-07,,,3,141.47254387982537
48.67324686685583,24763,US,2313,Slow States of Collapse: Poems,retailhive_10k.csv,29.203948120113495,2021-03-18,,,1,48.67324686685583
20.857674649391644,39449,Asia,2314,The Torch Is Passed: A Harding Family Story,retailhive_10k.csv,12.514604789634985,2024-09-25,,,4,83.43069859756658
54.04436669089276,31659,Asia,2315,Private Paris (Private #10),retailhive_10k.csv,32.42662001453565,2019-03-08,,,2,108.08873338178552
